Study_ID	ITRDB_Code	Study_Name	Latitude	Longitude	Elevation	Species	FirstYear	LastYear
9929	RUSS198	Bunn - Rodenka Hill - LAGM - ITRDB RUSS198	68.7333	161.55	186	LAGM	1835	2007
9930	RUSS199	Bunn - Tree Line - LAGM - ITRDB RUSS199	69.2	161.4333	10	LAGM	1821	2007
9911	RUSS200	Lloyd - Baloos - PISY - ITRDB RUSS200	61.3401	129.0844		PISY	1810	2007
9912	RUSS201	Lloyd - Yakutsk Upper Terrace - PISY - ITRDB RUSS201	62.0299	128.5939	224	LAGM	1797	2007
9913	RUSS202	Lloyd - Cemetary Valley Zhigansk - LAGM - ITRDB RUSS202	66.7573	123.3551	56	LAGM	1670	2007
9914	RUSS203	Lloyd - Lena River Bluff - LAGM - ITRDB RUSS203	66.7507	123.4165	30	LAGM	1763	2007
9915	RUSS204	Lloyd - Indylyun River - LAGM - ITRDB RUSS204	66.2758	123.9168	22	LAGM	1519	2007
9916	RUSS205	Lloyd - Indylyun River - PCOB - ITRDB RUSS205	66.2758	123.9168	22	PCOB	1551	2007
9917	RUSS206	Lloyd - Sylakh - LAGM - ITRDB RUSS206	66.2104	123.0049	33	LAGM	1719	2007
9918	RUSS207	Lloyd - Zhigansk floodplain - PCOB - ITRDB RUSS207	66.7618	123.3498		PCOB	1695	2007
11228	RUSS208	Forbes - Varandei - SALA - ITRDB RUSS208	68.65	58.3667	30	SALA	1921	2005
12683	RUSS209	"Solomina - Bar, Kamchatkai - LAGM - ITRDB RUSS209"	55	160.5		LAGM	1776	2001
12684	RUSS210	"Solomina - Bystraya, Kamchatka - LAGM - ITRDB RUSS210"	56	158.8		LAGM	1664	1991
12685	RUSS211	"Solomina - Esso, Kamchatka - LAGM - ITRDB RUSS211"	55.9	158.8		LAGM	1632	1997
12686	RUSS212	"Solomina - Nog, Kamchatka - LAGM - ITRDB RUSS212"	55.1333	159.1167		LAGM	1570	2003
12687	RUSS213	"Solomina - Tolbachik, Kamchatka - LAGM - ITRDB RUSS213"	55.8167	160.1667		LAGM	1707	1994
12688	RUSS214	"Solomina - Urz, Kamchatka - LAGM - ITRDB RUSS214"	55.1333	159.1167		LAGM	1700	2003
12689	RUSS215	Jacoby - Bograd - LAGM - ITRDB RUSS215	54.2	90.8333		LAGM	1767	1996
12690	RUSS216	Jacoby - Ari Mas - LAGM - ITRDB RUSS216	72.45	101.9		LAGM	1593	1995
12691	RUSS217	Jacoby - Kotuikan River - LAGM - ITRDB RUSS217	70.3667	103.2667		LAGM	1420	1997
12692	RUSS218	Jacoby - River View - LAGM - ITRDB RUSS218	70.65	109.4667		LAGM	1398	1997
12693	RUSS219	Jacoby - Kunashir - QUMO - ITRDB RUSS219	43.8833	145.6		QUMO	1585	2000
12694	RUSS220	Jacoby - Polar Urals LDEO - LASI - ITRDB RUSS220	66.9	65.6		LASI	778	1990
14006	RUSS221	D'Arrigo - Taymir Peninsula Composite - LAGM - ITRDB RUSS221	72	102		LAGM	513	1997
14007	RUSS222	"Demidko - Holzun, Altai Republic - PISI - ITRDB RUSS222"	50.4167	84.6167	1898	PISI	1602	2011
15339	RUSS223	Hantemirov - Yamal - LASI - ITRDB RUSS223	67.5	70	30	LASI	-764	2005
15340	RUSS224	Kirdyanov - Polar Urals PURLASI - LASI - ITRDB RUSS224	66.8167	65.5833	190	LASI	1641	2001
15341	RUSS225	Kirdyanov - Polar Urals PURLASI_SC - LASI - ITRDB RUSS225	66.8167	65.5833	190	LASI	1845	2006
15342	RUSS226	Cook - Altai AT2 - LASI - ITRDB RUSS226	50.8033	87.9333		LASI	1495	1998
15343	RUSS227	Cook - Altai Djaza - LASI - ITRDB RUSS227	49.6167	88.1		LASI	1561	2000
15344	RUSS228	Cook - Altai Jabe - LASI - ITRDB RUSS228	50.8667	85.2333		LASI	1568	1995
15345	RUSS229	Cook - Altai KUR2 (KURAY) - LASI - ITRDB RUSS229	50.3	87.8333		LASI	1538	2000
15346	RUSS230	Cook - Altai KUR3 (KURAY) - LASI - ITRDB RUSS230	50.2667	87.8333		LASI	1497	2000
15347	RUSS231	Cook - Altai MS - LASI - ITRDB RUSS231	49.1667	87.2833		LASI	1542	2000
15348	RUSS232	Cook - Altai NCH - LASI - ITRDB RUSS232	50.1667	87.8333		LASI	1418	1999
15349	RUSS233	Cook - Altai TUT2 (KURAY) - LASI - ITRDB RUSS233	50.1167	87.9167		LASI	1554	2000
15350	RUSS234	Cook - Altai UGLA - LASI - ITRDB RUSS234	50.4833	87.4833		LASI	1550	1995
15351	RUSS235	Cook - Altai ULA (ULAG) - LASI - ITRDB RUSS235	50.6833	87.9667		LASI	1555	2000
15352	RUSS236	Sano - Kronotsky - LAGM - ITRDB RUSS236	55	160.5		LAGM	1580	2001
16792	RUSS237	Esper - More Ju - PCOB - ITRDB RUSS237	67.8167	60.0167	75	PCOB	1751	2000
16793	RUSS238	Esper - W Norilsk - LASP - ITRDB RUSS238	69.0167	83.6667	30	LASP	1664	2000
16794	RUSS239	Esper - Putorana - LASP - ITRDB RUSS239	70.5167	92.95	350	LASP	1663	2000
16795	RUSS240	Buyantuyev - Shuthulay River - LASI - ITRDB RUSS240	52.482311	98.968749	2170	LASI	1603	2013
16796	RUSS241	Voronin - Tissa River - LASI - ITRDB RUSS241	52.398772	98.684878	2020	LASI	1523	2013
17261	RUSS242	Myglan - Churapcha - LAGM - ITRDB RUSS242	62	132.5	180	LAGM	1495	2006
18205	RUSS243	Wiles - Chamga-Skahalin Island - LAGM - ITRDB RUSS243	51.03	143.59	10	LAGM	1536	2004
18206	RUSS244	Myglan - Kazim - PISY - ITRDB RUSS244	63.55	69.1667	63	PISY	1523	2006
19646	RUSS245	Buyantuyev - Khuzir Settlement - LASI - ITRDB RUSS245	52.8189	99.7528	2240	LASI	1423	2013
19963	RUSS246	Büntgen - Altai - LASI - ITRDB RUSS246				LASI	-359	2011
20995	RUSS247	Myglan - Ak-ha - LASI - ITRDB RUSS247	49.23	87.23	2200	LASI	1394	2012
20996	RUSS248	Myglan - Chind - LASI - ITRDB RUSS248	49.2	87.02	2250	LASI	1483	2010
20998	RUSS249	Myglan - Derzik - LASI - ITRDB RUSS249	51.58	95.31	2060	LASI	1283	2012
20999	RUSS250	Myglan - Jelo - LASI - ITRDB RUSS250	49.51	87.5	2250	LASI	1483	2011
21000	RUSS251	Myglan - Kokcy - LASI - ITRDB RUSS251	49.36	86.57	2200	LASI	1273	2011
21001	RUSS252	Myglan - Kolchan - LASI - ITRDB RUSS252	50.36	91.28	2170	LASI	1573	2012
21002	RUSS253	Myglan - Kungur - LASI - ITRDB RUSS253	50.2	96.39	2254	LASI	1412	2012
21003	RUSS254	Myglan - Mongun - LASI - ITRDB RUSS254	50.24	89.59	2280	LASI	1447	2012
21004	RUSS255	Myglan - Sukor - LASI - ITRDB RUSS255	50.07	88.17	2100	LASI	1153	2012
21005	RUSS256	Myglan - Tan - LASI - ITRDB RUSS256	50.49	94.18	2130	LASI	1413	2012
21006	RUSS257	Myglan - Tara - LASI - ITRDB RUSS257	49.39	88.14	2250	LASI	1470	2011
21007	RUSS258	Myglan - Taris - LASI - ITRDB RUSS258	50.22	98.14	2200	LASI	1345	2007
21008	RUSS259	Myglan - Tute - LASI - ITRDB RUSS259	50.04	87.54	2250	LASI	1488	2012
22661	RUSS260	Deck - 54 km from Ust - BEER - ITRDB RUSS260	56.52759	161.97069	112	BEER	1814	2014
22662	RUSS261	Deck - North Road - BEER - ITRDB RUSS261	56.70416	160.95035	120	BEER	1823	2014
22663	RUSS262	Deck - Lower Tobalchik Volcano - LAGM - ITRDB RUSS262	55.97215	160.13524	486	LAGM	1675	2014
22664	RUSS263	Deck - Mid-Tobalchik Volcano - LAGM - ITRDB RUSS263	55.94931	160.1991	743	LAGM	1674	2014
22665	RUSS264	Deck - Tobalchik Volcano - LAGM - ITRDB RUSS264	55.9567	160.23132	944	LAGM	1653	2014
22666	RUSS265	Deck - Garchche Sopa - BEER - ITRDB RUSS265	52.8243	158.1664	68	BEER	1763	2014
22667	RUSS266	Deck - Viluchi Volcano - BEER - ITRDB RUSS266	52.68926	158.16354	410	BEER	1792	2014
22668	RUSS267	Deck - Malkee - BEER - ITRDB RUSS267	53.32233	157.54709	278	BEER	1841	2014
22669	RUSS268	Deck - Paratunka - BEER - ITRDB RUSS268	52.823593	158.163756	120	BEER	1740	2014
27596	RUSS269	Hughes - Central Forest Nature Reserve - PCAB - ITRDB RUSS269	56.471	32.957	245	PCAB	1744	2008
27597	RUSS270	Hughes - Central Forest Nature Reserve - PISY - ITRDB RUSS270	56.471	32.957	245	PISY	1788	2008
27598	RUSS271	Hughes - Kivach Nature Reserve - PCAB - ITRDB RUSS271	61.993	34.131	160	PCAB	1846	2008
27599	RUSS272	Hughes - Kivach Nature Reserve - PISY - ITRDB RUSS272	61.993	34.131	160	PISY	1839	2008
27600	RUSS273	Hughes - State Wildlife Reserve Bylina - PCOB - ITRDB RUSS273	58.642	49.294	160	PCOB	1835	2009
27601	RUSS274	Hughes - State Wildlife Reserve Bylina - PISY - ITRDB RUSS274	58.642	49.294	160	PISY	1824	2009
27602	RUSS275	Hughes - Kologrivsky Forest Nature Reserve - PCAB - ITRDB RUSS275	58.896	44.079	150	PCAB	1805	2009
27603	RUSS276	Hughes - Kologrivsky Forest Nature Reserve - PISY - ITRDB RUSS276	58.896	44.079	150	PISY	1829	2009
27604	RUSS277	Hughes - Prioksko-Terrasny Nature Reserve - PCAB - ITRDB RUSS277	54.876	37.619	145	PCAB	1867	2008
27605	RUSS278	Hughes - Prioksko-Terrasny Nature Reserve - PISY - ITRDB RUSS278	54.876	37.619	145	PISY	1835	2008
27606	RUSS279	Hughes - Pinega Nature Reserve - LASI - ITRDB RUSS279	64.589	43.176	60	LASI	1725	2009
27607	RUSS280	Hughes - Pinega Nature Reserve - PCOB - ITRDB RUSS280	64.589	43.176	60	PCOB	1773	2008
27608	RUSS281	Hughes - Pinega Nature Reserve - PISY - ITRDB RUSS281	64.589	43.176	60	PISY	1737	2009
29652	RUSS282	Khasanov - Kozelsk - QURO - ITRDB RUSS282	53.91	35.825	160	QURO	1823	2015
29673	RUSS283	Khasanov - Kozelsk - FREX - ITRDB RUSS283	53.91	35.825	160	FREX	1839	2017
31413	RUSS284	Karpukhin - Vyazma archaeological - QUSP - ITRDB RUSS284	55.2121	34.287	160	QUSP	1074	1306
31533	RUSS285	Chernykh - Tsypinsky Pogost Church of Elijah the Prophet - PISP - ITRDB RUSS285	59.94	38.55	140	PISP	1574	1752
31573	RUSS286	Kolchin - Kizhi Pogost Church of the Transfiguration - PISP - ITRDB RUSS286	62.0667	35.225	34	PISP	1405	1713
32472	RUSS287	Moritz - Glazkovo - PISY - ITRDB RUSS287	52.285963	104.237326	450	PISY	1863	2016
32553	RUSS288	Oskolkov - Muya River Valley - LASI - ITRDB RUSS288	56.41168	115.58869	465	LASI	1528	2015
32554	RUSS289	Oskolkov - Olkhon HAR - LASI - ITRDB RUSS289	52.8	106.4333	569	LASI	1877	2004
32555	RUSS290	Oskolkov - Harich - LASI - ITRDB RUSS290	52.9667	106.8		LASI	1873	2005
32556	RUSS291	Oskolkov - Olkhon PR - LASI - ITRDB RUSS291	53.01667	106.8	668	LASI	1943	2004
32557	RUSS292	Oskolkov - SGOL - LASI - ITRDB RUSS292	53.14368	106.83183	810	LASI	1491	2005
32558	RUSS293	Oskolkov - Shida - LASI - ITRDB RUSS293	53.0833	106.7833	659	LASI	1952	2004
32559	RUSS294	Voronin - Angarsk - PISY - ITRDB RUSS294	52.6333	103.8167		PISY	1856	2004
32560	RUSS295	Oskolkov - Osa - PISY - ITRDB RUSS295	53.3833	103.85		PISY	1844	2010
32561	RUSS296	Oskolkov - Olkhon Harga - PISY - ITRDB RUSS296	52.8	106.4333	175	PISY	1844	2004
34312	RUSS297	Klesse - Spasskaya Pad - LAGM - ITRDB RUSS297	62.254691	129.617878	216	LAGM	1779	2013
35054	RUSS298	Chernykh - Church of the Ascension stone temple Vologda  - PISP - ITRDB RUSS298	59.223071	39.891338	120	PISP	1544	1697
35093	RUSS299	Karpukhin - Yaroslavl Kremlin - PISP - ITRDB RUSS299	57.623231	39.900447	101	PISP	1004	1246
3829	SAFR001	Lamarche - Die Bos - WICE - ITRDB SAFR001	-32.4	19.22	1330	WICE	1564	1976
2940	SC003	Cleaveland - Clemson Forest - PIEC - ITRDB SC003	34.7	-82.87	250	PIEC	1683	1973
4856	SC004	Stahle - Four Holes Swamp - TADI - ITRDB SC004	33.18	-80.42	12	TADI	1001	1985
4857	SC005	Stahle - Francis Beidler Swamp - QULY - ITRDB SC005	33.18	-80.42	12	QULY	1639	1992
8545	SC006	Stahle - Black River South Carolina - TADI - ITRDB SC006	33.8	-79.87	1	TADI	549	1993
22351	SC007	Stahle - Black River South Carolina Update - TADI - ITRDB SC007	33.8	-79.87	1	TADI	1101	2010
34675	SC008	Maxwell - Lewis Ocean Bay - PIPA - ITRDB SC008	33.795842	-78.831719	15	PIPA	1636	2017
3279	SD001	Fritts - Pilger Mountain Lookout - PIPO - ITRDB SD001	43.47	-103.9	1402	PIPO	1520	1964
3931	SD002	Meko - Buckhorn Mountain - PIPO - ITRDB SD002	43.78	-103.6	1768	PIPO	1600	1991
3929	SD003	Meko - Blair - QUMA - ITRDB SD003	44.33	-103.43	1097	QUMA	1753	1990
3935	SD004	Meko - Cedar Butte - PIPO - ITRDB SD004	43.6	-101.12	785	PIPO	1646	1991
3934	SD005	Meko - Cedar Butte - JUSC - ITRDB SD005	43.6	-101.12	785	JUSC	1691	1991
3938	SD006	Meko - Crystal Cave - QUMA - ITRDB SD006	43.95	-103.3	1230	QUMA	1833	1990
3939	SD007	Meko - Custer State Park - QUMA - ITRDB SD007	43.75	-103.38	1340	QUMA	1775	1990
3940	SD008	Meko - Eagle Nest Canyon - PIPO - ITRDB SD008	45.35	-103.13	1090	PIPO	1651	1990
3942	SD009	Meko - Frawley Dairy Farm - QUMA - ITRDB SD009	44.47	-103.67	1130	QUMA	1807	1990
3941	SD010	Meko - Frawley - QUMA - ITRDB SD010	44.48	-103.68	1230	QUMA	1892	1990
3946	SD011	Meko - Grace Coolidge - QUMA - ITRDB SD011	43.75	-103.35	1234	QUMA	1767	1991
3945	SD012	Meko - Grace Coolidge - PIPO - ITRDB SD012	43.75	-103.35	1234	PIPO	1703	1990
3947	SD013	Meko - Hankins Group - QUMA - ITRDB SD013	44.33	-103.68	1520	QUMA	1875	1990
3954	SD014	Meko - Lake Herman State Park - QUMA - ITRDB SD014	43.98	-97.17	512	QUMA	1740	1991
3957	SD015	Meko - Orland Hutterite Colony - QUMA - ITRDB SD015	43.85	-97.05	523	QUMA	1859	1991
3959	SD016	Meko - Pilger Mountain - PIPO - ITRDB SD016	43.5	-103.88	1392	PIPO	1646	1991
3962	SD017	Meko - Reno Gulch - PIPO - ITRDB SD017	43.9	-103.6	1658	PIPO	1281	1991
3964	SD018	Meko - Rockerville - QUMA - ITRDB SD018	43.93	-103.37	1370	QUMA	1717	1990
3970	SD019	Meko - Thompson - QUMA - ITRDB SD019	44.58	-104	1036	QUMA	1747	1990
3714	SD020	King - Moreau River - PPDE - ITRDB SD020	45.28	-100.73	501	PPDE	1840	2006
15353	SD021	Voelker - French Creek - QUMA - ITRDB SD021	43.715	-103.365	1170	QUMA	1609	2008
15354	SD022	Voelker - Lame Johnny Creek - QUMA - ITRDB SD022	43.645	-103.39	1210	QUMA	1883	2008
15355	SD023	Voelker - Lost Mine Draw - QUMA - ITRDB SD023	43.745	-103.398	1370	QUMA	1770	2008
15356	SD024	Voelker - Bear Gulch - QUMA - ITRDB SD024	43.802	-103.39	1370	QUMA	1724	2008
3042	SLOV001	Cufar - Bistra Vrhnika - ABAL - ITRDB SLOV001	45.95	14.32	550	ABAL	1751	1992
3877	SLOV002	Levanic - Javornik Postojna - ABAL - ITRDB SLOV002	45.77	14.28	950	ABAL	1859	1994
3878	SLOV003	Levanic - Ravnik Logatec - ABAL - ITRDB SLOV003	45.87	14.3	600	ABAL	1890	1993
32313	SLOV004	Jevsenak - Mlace - QURO - ITRDB SLOV004	46.307071	15.509417	130	QURO	1848	2012
4699	SPAI001	Schweingruber - Turbon Ordessa - PIMU - ITRDB SPAI001	42.67	-0.12	1870	PIMU	1609	1977
4605	SPAI002	Schweingruber - Puerto de Navacerrada - PISY - ITRDB SPAI002	40.8	-4.03	2050	PISY	1663	1977
4350	SPAI003	Schweingruber - Bosque de Rabassa - PIMU - ITRDB SPAI003	42.53	1.5	2100	PIMU	1793	1977
4501	SPAI004	Schweingruber - Las Blancas Jaca - PIMU - ITRDB SPAI004	42.68	-0.57	1760	PIMU	1808	1977
4308	SPAI005	Schweingruber - Alcala de Selva - PIMU - ITRDB SPAI005	40.38	-0.67	1960	PIMU	1820	1977
4405	SPAI006	Schweingruber - El Quintar - PISY - ITRDB SPAI006	42.03	-2.7	1900	PISY	1842	1977
4686	SPAI007	Schweingruber - Torrecilla Ronda - ABPN - ITRDB SPAI007	36.67	-5.08	1650	ABPN	1728	1982
3290	SPAI008	Genova Fuster - Tajo - PINI - ITRDB SPAI008	40.87	-2.13	1750	PINI	1610	1988
3284	SPAI009	Genova Fuster - Boqueron - PINI - ITRDB SPAI009	40.35	-2.13	1250	PINI	1688	1988
3291	SPAI010	Genova Fuster - Tierra Muerta - PINI - ITRDB SPAI010	40.3	-2.13	1350	PINI	1615	1988
3292	SPAI011	Genova Fuster - Torreton - PINI - ITRDB SPAI011	40.18	-2.08	1500	PINI	1485	1988
3289	SPAI012	Genova Fuster - Siete Picos - PISY - ITRDB SPAI012	40.87	-4.1	1950	PISY	1527	1988
5399	SPAI013	Yuste Herederu - Navafria I - PISY - ITRDB SPAI013	40.02	-0.12	1900	PISY	1685	1992
5400	SPAI014	Yuste Herederu - Navafria II - PISY - ITRDB SPAI014	41.02	-0.12	1630	PISY	1787	1992
5401	SPAI015	Yuste Herederu - Navafria III - PISY - ITRDB SPAI015	41.02	-0.12	1525	PISY	1791	1992
3287	SPAI016	Genova Fuster - Penahorcada - PINI - ITRDB SPAI016	40.48	-4.78	1450	PINI	1667	1988
3285	SPAI017	Genova Fuster - Cercelas - PINI - ITRDB SPAI017	40.43	-4.78	1350	PINI	1760	1991
3283	SPAI018	Genova Fuster - Andrinal - PINI - ITRDB SPAI018	40.43	-4.93	1500	PINI	1687	1989
3288	SPAI019	Genova Fuster - Riscopal - PINI - ITRDB SPAI019	40.78	-4	1600	PINI	1523	1988
3255	SPAI020	Fernandez-Cancio - Penota - PISY - ITRDB SPAI020	40.67	-0.33	1650	PISY	1763	1991
3286	SPAI021	Genova Fuster - Pedriza - PISY - ITRDB SPAI021	40.87	-4.2	1650	PISY	1715	1988
4236	SPAI022	Richter - Albarracin Bezas - PIPI - ITRDB SPAI022	40.3	-1.33	1225	PIPI	1821	1985
4237	SPAI023	Richter - Albarracin Valdecuenca - PISP - ITRDB SPAI023	40.28	-1.45	1550	PISP	1887	1985
4238	SPAI024	Richter - Anso Zuriza - PISY - ITRDB SPAI024	42.83	-0.78	1275	PISY	1696	1985
4259	SPAI025	Richter - Las Banas I - PINI - ITRDB SPAI025	37.95	-2.93	1405	PINI	1745	1985
4261	SPAI026	Richter - Puerto Llano - PINI - ITRDB SPAI026	37.82	-2.95	1800	PINI	1585	1985
4240	SPAI027	Richter - Canada de la Fuente - PINI - ITRDB SPAI027	37.83	-2.93	1450	PINI	1698	1985
4260	SPAI028	Richter - Las Banas II - PIPI - ITRDB SPAI028	37.97	-2.93	1380	PIPI	1836	1985
4241	SPAI029	Richter - Cuenca Buenache - PINI - ITRDB SPAI029	40.15	-1.9	1385	PINI	1711	1983
4242	SPAI030	Richter - Cuenca Las Majadas - PISY - ITRDB SPAI030	40.33	-1.98	1400	PISY	1809	1983
4243	SPAI031	Richter - Cuenca Las Torcas - PINI - ITRDB SPAI031	40	-1.98	1225	PINI	1728	1984
4246	SPAI032	Richter - Cuenca Vega de Cordono - PINI - ITRDB SPAI032	40.43	-1.9	1440	PINI	1794	1983
4247	SPAI033	Richter - Gredos Hoyos de Espino - PISY - ITRDB SPAI033	40.33	-5.17	1465	PISY	1812	1985
4248	SPAI034	Richter - Gredos Navarredonda - PISY - ITRDB SPAI034	40.33	-5.13	1470	PISY	1769	1985
4249	SPAI035	Richter - Guadarrama Camorca - PISY - ITRDB SPAI035	40.82	-4.05	1550	PISY	1726	1983
4250	SPAI036	Richter - Guadarrama Iniesto - PISY - ITRDB SPAI036	40.8	-3.98	1800	PISY	1749	1983
4251	SPAI037	Richter - Guadarrama Loma de Noruego - PISY - ITRDB SPAI037	40.78	-3.8	1950	PISY	1661	1985
4252	SPAI038	Richter - Guadarrama Rascafria - PISY - ITRDB SPAI038	40.8	-3.95	1850	PISY	1599	1984
4254	SPAI039	Richter - Gudar Fuentenarices - PINI - ITRDB SPAI039	40.3	-0.73	1450	PINI	1681	1984
4256	SPAI040	Richter - Gudar Pradillo - PISY - ITRDB SPAI040	40.3	-0.68	1650	PISY	1859	1985
4255	SPAI041	Richter - Gudar Los Roquetas - PINI - ITRDB SPAI041	40.28	-0.7	1475	PINI	1679	1985
4253	SPAI042	Richter - Gudar Cantavieja - PISY - ITRDB SPAI042	40.57	-0.48	1750	PISY	1844	1985
4257	SPAI043	Richter - Gudar Villarluengo - PINI - ITRDB SPAI043	40.63	-0.48	1500	PINI	1829	1985
4258	SPAI044	Richter - Hecho Puerto de Acher - PISP - ITRDB SPAI044	42.8	-0.7	1625	PISP	1605	1985
4244	SPAI045	Richter - Cuenca Una Site 1 - PINI - ITRDB SPAI045	40.25	-1.93	1385	PINI	1638	1985
4245	SPAI046	Richter - Cuenca Una Site 2 - PINI - ITRDB SPAI046	40.27	-1.93	1440	PINI	1644	1985
4262	SPAI047	Richter - Urbion Covaleda - PISY - ITRDB SPAI047	41.98	-2.87	1750	PISY	1567	1983
4263	SPAI048	Richter - Urbion Duruelo - PISY - ITRDB SPAI048	42.02	-2.9	1840	PISY	1671	1983
4264	SPAI049	Richter - Urbion Quintenar - PISY - ITRDB SPAI049	42.03	-3.03	1840	PISY	1593	1985
4265	SPAI050	Richter - Urbion Vinuesa - PISY - ITRDB SPAI050	42	-2.85	1750	PISY	1681	1983
4266	SPAI051	Richter - Viella Monte de Vilach - PISY - ITRDB SPAI051	42.73	0.78	1920	PISY	1752	1985
4239	SPAI052	Richter - Burgos San Zanordil - PISY - ITRDB SPAI052	42.83	-3.17	880	PISY	1802	1985
4755	SPAI053	Sheppard - Sant Maurici - PIUN - ITRDB SPAI053	42.5	1.5	2000	PIUN	1811	1996
2864	SPAI054	Briongos - La Camarilla el Provencio Cuenca Disturbed - PIPN - ITRDB SPAI054	39.38	-2.63	700	PIPN	1924	1999
2865	SPAI055	Briongos - La Camarilla el Provencio Cuenca Undisturbed - PIPN - ITRDB SPAI055	39.38	-2.63	700	PIPN	1920	1999
2867	SPAI056	Briongos - Pinar Viejo San Clemente Cuenca - PIPN - ITRDB SPAI056	39.33	-2.42	720	PIPN	1882	1999
2863	SPAI057	Briongos - Dehesa del Peral - PIPN - ITRDB SPAI057	40.67	-2.77	1055	PIPN	1874	2001
4362	SPAI058	"Schweingruber - Calvero, S.d.Gredos - PISY - ITRDB SPAI058"	40.27	-5.6	1400	PISY	1923	1977
2866	SPAI059	Briongos - La Pasadilla - PIPN - ITRDB SPAI059	39.28	-1.35	705	PIPN	1907	2001
10468	SPAI060	Sangüesa - Solano de la Vega High - PISY - ITRDB SPAI060	40.3833	-0.6833	1580	PISY	1931	2008
10469	SPAI061	Sangüesa - Solano de la Vega Low - PISY - ITRDB SPAI061	40.3833	-0.7	1520	PISY	1937	2008
10470	SPAI062	Sangüesa - Puerto de Gudar Low - PISY - ITRDB SPAI062	40.35	-0.6833	1500	PISY	1956	2008
10471	SPAI063	Sangüesa - Puerto de Gudar High - PISY - ITRDB SPAI063	40.35	-0.7	1660	PISY	1956	2008
10472	SPAI064	Alla - Pico del Águila - QUFG - ITRDB SPAI064	42.3167	-0.4	1470	QUFG	1972	2007
10473	SPAI065	Alla - Arguis - QUFG - ITRDB SPAI065	42.3167	-0.4167	1135	QUFG	1966	2007
10474	SPAI066	Alla - Nueno - QUFG - ITRDB SPAI066	42.25	-0.4167	700	QUFG	1958	2007
10475	SPAI067	Alla - Alcubierre - QUFG - ITRDB SPAI067	41.8167	-0.5	550	QUFG	1948	2007
14008	SPAI068	Büntgen - Gaudarrama - PINI - ITRDB SPAI068	40.6644	-4.1636	1350	PINI	1556	2008
16797	SPAI069	Büntgen - Port de Cabus - PIUN - ITRDB SPAI069	42.5333	1.4167	2450	PIUN	1377	2005
16798	SPAI070	Büntgen - Pamplona - PISY - ITRDB SPAI070	42.1	-1.1333	1400	PISY	1934	2005
16799	SPAI071	Büntgen - Cercedilla Madrid - PISY - ITRDB SPAI071	40.7853	-4.0392	1850	PISY	1551	2008
16802	SPAI072	Büntgen - Cercedilla Madrid VA - PISY - ITRDB SPAI072	40.7875	-4.0411	1850	PISY	1554	2008
16803	SPAI073	Büntgen - Valde Hecho - PIUN - ITRDB SPAI073	42.8	-0.7333	1600	PIUN	1829	2005
23670	SPAI074	Génova - Sierra del Pinar - ABPN - ITRDB SPAI074	36.768	-5.41583	1200	ABPN	1785	1998
23671	SPAI075	Génova - Sierra de las Nieves 1 - ABPN - ITRDB SPAI075	36.6833	-5.0167	1500	ABPN	1689	1999
23672	SPAI076	Génova - Sierra de las Nieves 2 - ABPN - ITRDB SPAI076	36.6833	-4.9667	1500	ABPN	1886	1998
23673	SPAI077	Génova - Pinar de Lillo - PISY - ITRDB SPAI077	43.0576	-5.271	1650	PISY	1546	1995
27611	SPAI078	Manzanedo - Almijara - PINI - ITRDB SPAI078	36.84	-3.83	1550	PINI	1889	2010
27612	SPAI079	Manzanedo - Filabres - PINI - ITRDB SPAI079	37.23	-2.46	1850	PINI	1890	2009
27613	SPAI080	Manzanedo - Magina - PINI - ITRDB SPAI080	37.67	-2.21	1750	PINI	1701	2010
27614	SPAI081	Manzanedo - Maria - PINI - ITRDB SPAI081	37.67	-2.21	1800	PINI	1577	2009
27615	SPAI082	Gutiérrez - Sierra de Cazorla - PINI - ITRDB SPAI082	37.8	-2.95	1816	PINI	1125	2002
27616	SPAI083	Gutiérrez - Pinar de Lillo - PISY - ITRDB SPAI083	43.07	-5.25	1600	PISY	1511	2002
27617	SPAI084	Gutiérrez - Massis de Pedraforca - PIUN - ITRDB SPAI084	42.23	1.7	2100	PIUN	1269	2003
22393	SUR001	Köhl - TiBiTi - GOGL - ITRDB SUR001	5.2	-55.23	14	GOGL	1760	2016
14009	SVK001	Büntgen - DolinaMengusowska - LADE - ITRDB SVK001	49.15	20.0667	1450	LADE	1612	2004
14010	SVK002	Büntgen - Kosodrovina - PCAB - ITRDB SVK002	48.9333	19.6	1450	PCAB	1869	2003
16804	SVK003	Büntgen - NovaPolinka - LADE - ITRDB SVK003	49.15	20.0167	1550	LADE	1831	2003
16805	SVK004	Büntgen - NovaPolinka - PCAB - ITRDB SVK004	49.15	20.0167	1550	PCAB	1846	2003
16806	SVK005	Büntgen - Tale - PCAB - ITRDB SVK005	48.8667	19.6	800	PCAB	1891	2003
16807	SVK006	Büntgen - Poprad - PISY - ITRDB SVK006	48.9167	20.2833	800	PISY	1734	2006
34756	SVK007	Rydval - Chopok - PCAB - ITRDB SVK007	48.934338	19.605071	1450	PCAB	1755	2019
34815	SVK008	?ada - Havraní skály - PCAB - ITRDB SVK008	48.9533	20.42888	540	PCAB	1845	2018
34816	SVK009	?ada - Javorová - PCAB - ITRDB SVK009	49.216688	20.162643	1400	PCAB	1644	2018
